danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0.426,0.322,0,-13.132,1,0.116,0.835,0.907,0.108,0.182,87.365,audio_features,2ZKtFwVxK2kf7UCJ0ibJTL,spotify:track:2ZKtFwVxK2kf7UCJ0ibJTL,https://api.spotify.com/v1/tracks/2ZKtFwVxK2kf7UCJ0ibJTL,https://api.spotify.com/v1/audio-analysis/2ZKtFwVxK2kf7UCJ0ibJTL,245944,4,Song of Injured Love - 2022 Remastered Version,Gábor Szabó,241219,2023-12-06 14:38:00
0.503,0.978,3,-13.836,0,0.282,0.893,0.3,0.961,0.756,126.099,audio_features,7cplnQy5GFx43AFO6YaC3d,spotify:track:7cplnQy5GFx43AFO6YaC3d,https://api.spotify.com/v1/tracks/7cplnQy5GFx43AFO6YaC3d,https://api.spotify.com/v1/audio-analysis/7cplnQy5GFx43AFO6YaC3d,131507,3,Rumba Mama,Weather Report,33100,2023-12-06 14:40:00
0.471,0.551,5,-10.484,0,0.0291,0.04,0.147,0.345,0.692,104.791,audio_features,2YfRKF4sWeV1t1NqBoUgxH,spotify:track:2YfRKF4sWeV1t1NqBoUgxH,https://api.spotify.com/v1/tracks/2YfRKF4sWeV1t1NqBoUgxH,https://api.spotify.com/v1/audio-analysis/2YfRKF4sWeV1t1NqBoUgxH,324880,4,Anchin Kfu Ayinkash,Hailu Mergia,324880,2023-12-06 14:45:00
0.302,0.295,7,-15.126,1,0.0334,0.595,0.206,0.145,0.0809,94.88,audio_features,25oNNTlnJVPF7v59CFIdGi,spotify:track:25oNNTlnJVPF7v59CFIdGi,https://api.spotify.com/v1/tracks/25oNNTlnJVPF7v59CFIdGi,https://api.spotify.com/v1/audio-analysis/25oNNTlnJVPF7v59CFIdGi,472013,4,Taiyo the Sun,Osamu Kitajima,114259,2023-12-06 14:57:00
0.439,0.637,1,-22.974,1,0.281,0.773,0.0,0.12,0.0296,86.068,audio_features,6reQ2jpDTZ4NemUqGGaiSe,spotify:track:6reQ2jpDTZ4NemUqGGaiSe,https://api.spotify.com/v1/tracks/6reQ2jpDTZ4NemUqGGaiSe,https://api.spotify.com/v1/audio-analysis/6reQ2jpDTZ4NemUqGGaiSe,149520,4,Uno Transito Clapori,East Of Eden,149520,2023-12-06 17:59:00
0.324,0.481,2,-10.224,0,0.0609,0.511,0.00289,0.306,0.647,206.978,audio_features,4MUa2G4l5p06Zb4Uuye3ig,spotify:track:4MUa2G4l5p06Zb4Uuye3ig,https://api.spotify.com/v1/tracks/4MUa2G4l5p06Zb4Uuye3ig,https://api.spotify.com/v1/audio-analysis/4MUa2G4l5p06Zb4Uuye3ig,272787,4,Isadora,East Of Eden,63254,2023-12-06 18:11:00
0.41,0.393,7,-9.142,1,0.0421,0.833,1.54e-06,0.0932,0.244,177.263,audio_features,1fRlDQzrpvWd4BlIzifUkJ,spotify:track:1fRlDQzrpvWd4BlIzifUkJ,https://api.spotify.com/v1/tracks/1fRlDQzrpvWd4BlIzifUkJ,https://api.spotify.com/v1/audio-analysis/1fRlDQzrpvWd4BlIzifUkJ,208027,4,Keep Me in Your Heart,Warren Zevon,2616,2023-12-07 08:32:00
0.6,0.9,5,-8.434,0,0.0456,0.00924,0.3,0.27,0.919,77.73,audio_features,38qu2X35K2g1HWfaksYQ4K,spotify:track:38qu2X35K2g1HWfaksYQ4K,https://api.spotify.com/v1/tracks/38qu2X35K2g1HWfaksYQ4K,https://api.spotify.com/v1/audio-analysis/38qu2X35K2g1HWfaksYQ4K,201280,4,"Heartbroken, In Disrepair",Dan Auerbach,2536,2023-12-07 08:32:00
0.627,0.74,0,-5.841,1,0.0341,0.323,0.0,0.142,0.965,136.072,audio_features,0mSENYfJHYpzPCKe0K1MTJ,spotify:track:0mSENYfJHYpzPCKe0K1MTJ,https://api.spotify.com/v1/tracks/0mSENYfJHYpzPCKe0K1MTJ,https://api.spotify.com/v1/audio-analysis/0mSENYfJHYpzPCKe0K1MTJ,117747,4,From Me To You - 2023 Mix,The Beatles,1318,2023-12-07 08:32:00
0.724,0.652,3,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,audio_features,6J0bdIZElZMymahgVWRE9B,spotify:track:6J0bdIZElZMymahgVWRE9B,https://api.spotify.com/v1/tracks/6J0bdIZElZMymahgVWRE9B,https://api.spotify.com/v1/audio-analysis/6J0bdIZElZMymahgVWRE9B,94053,4,No Ceiling,Eddie Vedder,785,2023-12-07 08:38:00
0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,audio_features,0fzCtVM9D5UEwiLqcY8Ouq,spotify:track:0fzCtVM9D5UEwiLqcY8Ouq,https://api.spotify.com/v1/tracks/0fzCtVM9D5UEwiLqcY8Ouq,https://api.spotify.com/v1/audio-analysis/0fzCtVM9D5UEwiLqcY8Ouq,322080,4,Hard Sun,Eddie Vedder,322080,2023-12-07 08:38:00
0.486,0.73,7,-6.462,1,0.042,0.0748,0.000214,0.361,0.421,92.582,audio_features,0aLk2Za7r0eGlLOepW2hzL,spotify:track:0aLk2Za7r0eGlLOepW2hzL,https://api.spotify.com/v1/tracks/0aLk2Za7r0eGlLOepW2hzL,https://api.spotify.com/v1/audio-analysis/0aLk2Za7r0eGlLOepW2hzL,184672,4,"To Be Young (Is to Be Sad, Is to Be High)",Ryan Adams,45512,2023-12-07 08:38:00
0.702,0.434,8,-14.099,0,0.0368,0.168,0.621,0.0752,0.93,120.797,audio_features,0YCyXedYGnoaAOdirCzOR3,spotify:track:0YCyXedYGnoaAOdirCzOR3,https://api.spotify.com/v1/tracks/0YCyXedYGnoaAOdirCzOR3,https://api.spotify.com/v1/audio-analysis/0YCyXedYGnoaAOdirCzOR3,208213,4,Someone's Acting Like A Child,John Mayall,208213,2023-12-07 08:42:00
0.252,0.827,9,-6.336,1,0.0406,0.0292,0.508,0.173,0.475,157.725,audio_features,319zpJMCzpz50Uz0PsjlJN,spotify:track:319zpJMCzpz50Uz0PsjlJN,https://api.spotify.com/v1/tracks/319zpJMCzpz50Uz0PsjlJN,https://api.spotify.com/v1/audio-analysis/319zpJMCzpz50Uz0PsjlJN,239147,4,I Got Mine,The Black Keys,4914,2023-12-07 08:42:00
0.405,0.741,0,-7.76,1,0.103,0.416,0.0,0.112,0.406,94.097,audio_features,5F6tUpAoDzz5PjJos99176,spotify:track:5F6tUpAoDzz5PjJos99176,https://api.spotify.com/v1/tracks/5F6tUpAoDzz5PjJos99176,https://api.spotify.com/v1/audio-analysis/5F6tUpAoDzz5PjJos99176,166467,4,I Just Don't Know What to Do With Myself,The White Stripes,19775,2023-12-07 08:52:00
0.311,0.488,8,-10.944,1,0.0353,0.00147,0.888,0.264,0.352,171.577,audio_features,0TbuxvDu8OOpFEL9I4e87w,spotify:track:0TbuxvDu8OOpFEL9I4e87w,https://api.spotify.com/v1/tracks/0TbuxvDu8OOpFEL9I4e87w,https://api.spotify.com/v1/audio-analysis/0TbuxvDu8OOpFEL9I4e87w,193236,4,The Capitol Of Power,Triumvirat,2942,2023-12-07 10:12:00
0.149,0.757,8,-7.53,1,0.0604,0.457,0.858,0.341,0.521,80.235,audio_features,3lW0MLws0srqqR3DRRPLZp,spotify:track:3lW0MLws0srqqR3DRRPLZp,https://api.spotify.com/v1/tracks/3lW0MLws0srqqR3DRRPLZp,https://api.spotify.com/v1/audio-analysis/3lW0MLws0srqqR3DRRPLZp,102573,4,Eruption,Focus,832471,2023-12-07 10:36:00
0.686,0.488,5,-11.024,1,0.0582,0.216,1.89e-05,0.121,0.965,151.031,audio_features,2hSOrxX3I69A8xth8arEq2,spotify:track:2hSOrxX3I69A8xth8arEq2,https://api.spotify.com/v1/tracks/2hSOrxX3I69A8xth8arEq2,https://api.spotify.com/v1/audio-analysis/2hSOrxX3I69A8xth8arEq2,202893,5,Living in the Past - 2001 Remaster,Jethro Tull,886,2023-12-07 13:48:00
0.497,0.501,2,-10.253,1,0.0274,0.0331,0.00231,0.317,0.555,130.577,audio_features,6vEsARqRHApKQ25XRIE8j8,spotify:track:6vEsARqRHApKQ25XRIE8j8,https://api.spotify.com/v1/tracks/6vEsARqRHApKQ25XRIE8j8,https://api.spotify.com/v1/audio-analysis/6vEsARqRHApKQ25XRIE8j8,323787,4,There's No Way out of Here - 2006 Remaster,David Gilmour,2655,2023-12-07 13:48:00
0.247,0.458,4,-10.509,0,0.0322,0.105,3.33e-05,0.283,0.465,171.923,audio_features,5bSSkaqVo0qsOmtYOcPpp3,spotify:track:5bSSkaqVo0qsOmtYOcPpp3,https://api.spotify.com/v1/tracks/5bSSkaqVo0qsOmtYOcPpp3,https://api.spotify.com/v1/audio-analysis/5bSSkaqVo0qsOmtYOcPpp3,243373,3,We Used to Know,Jethro Tull,1192,2023-12-07 13:48:00
0.476,0.251,11,-17.617,0,0.0339,0.0732,0.0323,0.149,0.498,81.117,audio_features,46ITAa2MkDCQQQbVJv1cTN,spotify:track:46ITAa2MkDCQQQbVJv1cTN,https://api.spotify.com/v1/tracks/46ITAa2MkDCQQQbVJv1cTN,https://api.spotify.com/v1/audio-analysis/46ITAa2MkDCQQQbVJv1cTN,80880,4,Cheap Day Return,Jethro Tull,1121,2023-12-07 13:48:00
0.32,0.732,5,-9.957,0,0.0666,0.371,0.622,0.2,0.458,188.02,audio_features,27WqFiOFm2u1hax2ksdyqK,spotify:track:27WqFiOFm2u1hax2ksdyqK,https://api.spotify.com/v1/tracks/27WqFiOFm2u1hax2ksdyqK,https://api.spotify.com/v1/audio-analysis/27WqFiOFm2u1hax2ksdyqK,442841,4,Lazy - Remastered 2012,Deep Purple,442840,2023-12-07 13:56:00
0.328,0.83,7,-9.831,1,0.0372,2.7e-05,0.491,0.315,0.636,85.725,audio_features,3kcaix8VptngsWoYDTqEN2,spotify:track:3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/tracks/3kcaix8VptngsWoYDTqEN2,https://api.spotify.com/v1/audio-analysis/3kcaix8VptngsWoYDTqEN2,176573,4,The Story In Your Eyes,The Moody Blues,176573,2023-12-07 13:59:00
0.65,0.76,4,-8.459,0,0.0588,0.2,4.53e-05,0.14,0.71,122.636,audio_features,1JrNAxiq1o57wxuI9aX6KJ,spotify:track:1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/tracks/1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/audio-analysis/1JrNAxiq1o57wxuI9aX6KJ,227520,4,Teacher - Single Mix; 2001 Remaster,Jethro Tull,3252,2023-12-07 14:03:00
0.452,0.286,7,-13.82,1,0.0338,0.804,0.257,0.359,0.186,125.634,audio_features,4qlIuAfGzwi2PFjuQZyPBx,spotify:track:4qlIuAfGzwi2PFjuQZyPBx,https://api.spotify.com/v1/tracks/4qlIuAfGzwi2PFjuQZyPBx,https://api.spotify.com/v1/audio-analysis/4qlIuAfGzwi2PFjuQZyPBx,275507,4,Here They Come - 2004 Remaster,Ten Years After,275506,2023-12-07 14:03:00
0.371,0.467,4,-17.199,1,0.0465,0.00421,0.855,0.487,0.394,103.685,audio_features,0Ga3szKsJOeZ0eAfydm1WV,spotify:track:0Ga3szKsJOeZ0eAfydm1WV,https://api.spotify.com/v1/tracks/0Ga3szKsJOeZ0eAfydm1WV,https://api.spotify.com/v1/audio-analysis/0Ga3szKsJOeZ0eAfydm1WV,355400,4,One Of These Days - 2011 Remastered Version,Pink Floyd,1300,2023-12-07 14:04:00
0.417,0.425,4,-11.689,1,0.062,0.0418,1.31e-05,0.0897,0.498,134.917,audio_features,3skk6UIXV4kepq2bdYy97g,spotify:track:3skk6UIXV4kepq2bdYy97g,https://api.spotify.com/v1/tracks/3skk6UIXV4kepq2bdYy97g,https://api.spotify.com/v1/audio-analysis/3skk6UIXV4kepq2bdYy97g,413347,4,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",Yes,413346,2023-12-07 14:10:00
0.433,0.44,10,-10.395,1,0.0469,0.0676,3.47e-06,0.141,0.753,162.107,audio_features,4zb4qr1V0efkWbKzWoM58z,spotify:track:4zb4qr1V0efkWbKzWoM58z,https://api.spotify.com/v1/tracks/4zb4qr1V0efkWbKzWoM58z,https://api.spotify.com/v1/audio-analysis/4zb4qr1V0efkWbKzWoM58z,300038,5,Really Don't Mind / See There a Son Is Born - Steven Wilson Stereo Remix,Jethro Tull,300037,2023-12-07 14:15:00
0.507,0.48,2,-14.001,1,0.0421,2.55e-05,7.05e-05,0.0819,0.442,117.363,audio_features,3XfLwIOcX01aKL4tCSrKGz,spotify:track:3XfLwIOcX01aKL4tCSrKGz,https://api.spotify.com/v1/tracks/3XfLwIOcX01aKL4tCSrKGz,https://api.spotify.com/v1/audio-analysis/3XfLwIOcX01aKL4tCSrKGz,187813,4,The Gold It's In The ... - 2011 Remastered Version,Pink Floyd,187813,2023-12-07 14:19:00
0.575,0.696,0,-10.01,1,0.12,0.179,0.00114,0.315,0.646,86.304,audio_features,6MBZyLisOWTChcevgFqwVr,spotify:track:6MBZyLisOWTChcevgFqwVr,https://api.spotify.com/v1/tracks/6MBZyLisOWTChcevgFqwVr,https://api.spotify.com/v1/audio-analysis/6MBZyLisOWTChcevgFqwVr,250200,4,Cross-Eyed Mary,Jethro Tull,250200,2023-12-07 14:24:00
0.224,0.108,9,-20.575,1,0.0355,0.584,0.78,0.108,0.0395,139.105,audio_features,6SFuAN6efD4z0Grhy9sd9N,spotify:track:6SFuAN6efD4z0Grhy9sd9N,https://api.spotify.com/v1/tracks/6SFuAN6efD4z0Grhy9sd9N,https://api.spotify.com/v1/audio-analysis/6SFuAN6efD4z0Grhy9sd9N,157133,4,Taurus,Spirit,157133,2023-12-07 14:26:00
0.525,0.524,0,-14.478,1,0.0961,0.0782,0.341,0.094,0.858,93.431,audio_features,3rFAKoUoTUtREl0ob24L4h,spotify:track:3rFAKoUoTUtREl0ob24L4h,https://api.spotify.com/v1/tracks/3rFAKoUoTUtREl0ob24L4h,https://api.spotify.com/v1/audio-analysis/3rFAKoUoTUtREl0ob24L4h,204640,4,A Song for Jeffrey - Mono,Jethro Tull,204640,2023-12-07 14:30:00
0.613,0.733,9,-8.858,1,0.0281,0.176,0.89,0.465,0.912,117.516,audio_features,6nvylyR221IvMYVYS3EFsO,spotify:track:6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/tracks/6nvylyR221IvMYVYS3EFsO,https://api.spotify.com/v1/audio-analysis/6nvylyR221IvMYVYS3EFsO,184693,4,Mother Focus,Focus,184693,2023-12-07 14:34:00
0.436,0.784,5,-5.304,1,0.0344,0.14,0.935,0.142,0.607,108.859,audio_features,6TJa7RJhrlI4PYaBv0Nx8h,spotify:track:6TJa7RJhrlI4PYaBv0Nx8h,https://api.spotify.com/v1/tracks/6TJa7RJhrlI4PYaBv0Nx8h,https://api.spotify.com/v1/audio-analysis/6TJa7RJhrlI4PYaBv0Nx8h,211733,4,Sylvia,Focus,211733,2023-12-07 14:37:00
0.27,0.436,1,-7.594,1,0.0302,0.812,0.868,0.188,0.378,129.253,audio_features,77LxYj3Bq2lKtPPgVzOQr5,spotify:track:77LxYj3Bq2lKtPPgVzOQr5,https://api.spotify.com/v1/tracks/77LxYj3Bq2lKtPPgVzOQr5,https://api.spotify.com/v1/audio-analysis/77LxYj3Bq2lKtPPgVzOQr5,146000,4,Black Beauty,Focus,188066,2023-12-07 14:40:00
0.404,0.417,9,-14.33,0,0.0468,0.0978,0.249,0.0663,0.233,123.44,audio_features,6eRTxfsfpnddrm6wTtbjY8,spotify:track:6eRTxfsfpnddrm6wTtbjY8,https://api.spotify.com/v1/tracks/6eRTxfsfpnddrm6wTtbjY8,https://api.spotify.com/v1/audio-analysis/6eRTxfsfpnddrm6wTtbjY8,332992,3,Crime Of The Century - Remastered 2010,Supertramp,332992,2023-12-07 14:47:00
0.334,0.375,9,-12.723,0,0.0324,0.424,0.96,0.115,0.197,126.966,audio_features,2ISLCp6buC7r9aOKlVXCTS,spotify:track:2ISLCp6buC7r9aOKlVXCTS,https://api.spotify.com/v1/tracks/2ISLCp6buC7r9aOKlVXCTS,https://api.spotify.com/v1/audio-analysis/2ISLCp6buC7r9aOKlVXCTS,188107,4,Janis,Focus,188106,2023-12-07 14:50:00
0.366,0.606,0,-10.274,1,0.0371,0.000994,0.58,0.0762,0.137,143.183,audio_features,4CyElmiM9EF9aURGWlPZLi,spotify:track:4CyElmiM9EF9aURGWlPZLi,https://api.spotify.com/v1/tracks/4CyElmiM9EF9aURGWlPZLi,https://api.spotify.com/v1/audio-analysis/4CyElmiM9EF9aURGWlPZLi,574733,4,La Villa Strangiato,Rush,574733,2023-12-07 15:01:00
0.317,0.274,11,-13.009,1,0.0293,0.622,0.856,0.405,0.0802,109.037,audio_features,2BH3rTk0MCW3W8JVBK1qjX,spotify:track:2BH3rTk0MCW3W8JVBK1qjX,https://api.spotify.com/v1/tracks/2BH3rTk0MCW3W8JVBK1qjX,https://api.spotify.com/v1/audio-analysis/2BH3rTk0MCW3W8JVBK1qjX,364240,4,Focus III,Focus,364240,2023-12-07 15:07:00
0.348,0.738,11,-8.401,0,0.0443,0.027,0.0185,0.134,0.577,118.668,audio_features,1nyLujWRDFnsuKkz1Iq387,spotify:track:1nyLujWRDFnsuKkz1Iq387,https://api.spotify.com/v1/tracks/1nyLujWRDFnsuKkz1Iq387,https://api.spotify.com/v1/audio-analysis/1nyLujWRDFnsuKkz1Iq387,532947,4,Siberian Khatru - 2003 Remaster,Yes,532946,2023-12-07 15:17:00
0.567,0.335,9,-14.548,1,0.0362,0.609,0.841,0.176,0.0653,102.759,audio_features,1U7knSc74XkQEIqgW3PE9i,spotify:track:1U7knSc74XkQEIqgW3PE9i,https://api.spotify.com/v1/tracks/1U7knSc74XkQEIqgW3PE9i,https://api.spotify.com/v1/audio-analysis/1U7knSc74XkQEIqgW3PE9i,200760,3,Sleep Dirt,Frank Zappa,2573,2023-12-07 15:29:00
0.447,0.305,2,-14.745,1,0.0428,0.755,0.945,0.1,0.512,136.801,audio_features,2mtc4jXbgV3nm8UPN2O7sk,spotify:track:2mtc4jXbgV3nm8UPN2O7sk,https://api.spotify.com/v1/tracks/2mtc4jXbgV3nm8UPN2O7sk,https://api.spotify.com/v1/audio-analysis/2mtc4jXbgV3nm8UPN2O7sk,169547,4,Joy Of A Toy,Soft Machine,3072,2023-12-07 15:29:00
0.45,0.75,5,-8.049,1,0.0378,0.0102,0.00037,0.233,0.778,116.821,audio_features,6qSVJPiAzPDfCn63hXmBIG,spotify:track:6qSVJPiAzPDfCn63hXmBIG,https://api.spotify.com/v1/tracks/6qSVJPiAzPDfCn63hXmBIG,https://api.spotify.com/v1/audio-analysis/6qSVJPiAzPDfCn63hXmBIG,222160,4,Most Anything You Want,Iron Butterfly,133373,2023-12-07 15:29:00
0.52,0.647,1,-11.306,0,0.0889,0.516,0.546,0.0756,0.479,124.169,audio_features,1CAvyXWuliyZwQpEA9Da1F,spotify:track:1CAvyXWuliyZwQpEA9Da1F,https://api.spotify.com/v1/tracks/1CAvyXWuliyZwQpEA9Da1F,https://api.spotify.com/v1/audio-analysis/1CAvyXWuliyZwQpEA9Da1F,187560,4,Where Have All The Flowers Gone - Remastered 2018,Gong,187560,2023-12-07 15:32:00
0.267,0.722,2,-7.344,1,0.102,0.00596,0.893,0.35,0.347,184.093,audio_features,6iZtDWu3FTuxu7AprIqA3Y,spotify:track:6iZtDWu3FTuxu7AprIqA3Y,https://api.spotify.com/v1/tracks/6iZtDWu3FTuxu7AprIqA3Y,https://api.spotify.com/v1/audio-analysis/6iZtDWu3FTuxu7AprIqA3Y,402560,4,Hocus Pocus - Extended Version,Focus,402560,2023-12-07 15:39:00
0.392,0.321,0,-13.006,0,0.0362,0.000259,0.119,0.131,0.785,146.044,audio_features,74sSl4Ot0Adujang34Iu6Z,spotify:track:74sSl4Ot0Adujang34Iu6Z,https://api.spotify.com/v1/tracks/74sSl4Ot0Adujang34Iu6Z,https://api.spotify.com/v1/audio-analysis/74sSl4Ot0Adujang34Iu6Z,374907,4,Nymphenburger - Remastered 1985,East Of Eden,374906,2023-12-07 15:45:00
0.448,0.77,2,-8.46,0,0.0423,0.11,0.275,0.165,0.415,111.389,audio_features,2W195plKmSrcoXops3ZjxN,spotify:track:2W195plKmSrcoXops3ZjxN,https://api.spotify.com/v1/tracks/2W195plKmSrcoXops3ZjxN,https://api.spotify.com/v1/audio-analysis/2W195plKmSrcoXops3ZjxN,1052200,4,"Spanish Key (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",Miles Davis,1283,2023-12-07 15:46:00
0.319,0.179,2,-17.635,1,0.0315,0.0634,0.181,0.431,0.259,133.708,audio_features,7EUEl5wJb8VI777UAUvRnH,spotify:track:7EUEl5wJb8VI777UAUvRnH,https://api.spotify.com/v1/tracks/7EUEl5wJb8VI777UAUvRnH,https://api.spotify.com/v1/audio-analysis/7EUEl5wJb8VI777UAUvRnH,225827,4,Brain Damage,Ginger Baker,1405,2023-12-07 15:46:00
0.505,0.451,0,-16.837,1,0.0524,0.082,0.749,0.123,0.486,125.52,audio_features,4lCk1UQ1cae6JMABkE4N24,spotify:track:4lCk1UQ1cae6JMABkE4N24,https://api.spotify.com/v1/tracks/4lCk1UQ1cae6JMABkE4N24,https://api.spotify.com/v1/audio-analysis/4lCk1UQ1cae6JMABkE4N24,497387,4,Gum Arabic,East Of Eden,7777,2023-12-07 15:46:00
0.193,0.841,7,-6.1,0,0.0677,0.181,0.424,0.0874,0.248,153.851,audio_features,1cRDV7RdfDeQM4aCEKwfLA,spotify:track:1cRDV7RdfDeQM4aCEKwfLA,https://api.spotify.com/v1/tracks/1cRDV7RdfDeQM4aCEKwfLA,https://api.spotify.com/v1/audio-analysis/1cRDV7RdfDeQM4aCEKwfLA,1012960,3,The Valentyne Suite: January's Search / February's Valentyne / The Grass Is Always Greener,Colosseum,1012960,2023-12-07 16:02:00
0.599,0.765,1,-13.317,0,0.0445,0.135,0.92,0.097,0.972,129.924,audio_features,3I3g0KOBdQpCE7aviLoFfH,spotify:track:3I3g0KOBdQpCE7aviLoFfH,https://api.spotify.com/v1/tracks/3I3g0KOBdQpCE7aviLoFfH,https://api.spotify.com/v1/audio-analysis/3I3g0KOBdQpCE7aviLoFfH,188640,4,New Country,Jean-Luc Ponty,188640,2023-12-07 16:07:00
0.589,0.799,7,-9.15,1,0.128,0.0617,0.69,0.071,0.67,165.305,audio_features,4inQmmUIlGnKpCDsgx74mX,spotify:track:4inQmmUIlGnKpCDsgx74mX,https://api.spotify.com/v1/tracks/4inQmmUIlGnKpCDsgx74mX,https://api.spotify.com/v1/audio-analysis/4inQmmUIlGnKpCDsgx74mX,172427,3,Sadja,Sadja,4849,2023-12-07 16:07:00
0.49,0.909,2,-8.637,1,0.068,0.0778,0.875,0.119,0.195,198.08,audio_features,2UF2lebuxz6eG9RXmOe753,spotify:track:2UF2lebuxz6eG9RXmOe753,https://api.spotify.com/v1/tracks/2UF2lebuxz6eG9RXmOe753,https://api.spotify.com/v1/audio-analysis/2UF2lebuxz6eG9RXmOe753,197560,4,Worlds Beyond - English version,Premiata Forneria Marconi,197560,2023-12-07 16:10:00
0.161,0.187,11,-12.032,0,0.0378,0.954,0.853,0.363,0.0374,72.488,audio_features,2mkbd5jMajJQtQknjXhAGG,spotify:track:2mkbd5jMajJQtQknjXhAGG,https://api.spotify.com/v1/tracks/2mkbd5jMajJQtQknjXhAGG,https://api.spotify.com/v1/audio-analysis/2mkbd5jMajJQtQknjXhAGG,307600,3,Elegy,Colosseum,146494,2023-12-07 16:22:00
0.56,0.721,7,-6.669,1,0.0629,0.225,0.0339,0.0453,0.966,119.285,audio_features,3fnPv1LRMxENr63afVhaz1,spotify:track:3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/tracks/3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/audio-analysis/3fnPv1LRMxENr63afVhaz1,182707,4,Honky Tonk,Miles Davis,33750,2023-12-07 20:45:00
0.571,0.628,5,-9.922,1,0.0317,0.574,0.0123,0.0823,0.798,73.738,audio_features,2gFXQQ7dDY4lquHpUNeDTM,spotify:track:2gFXQQ7dDY4lquHpUNeDTM,https://api.spotify.com/v1/tracks/2gFXQQ7dDY4lquHpUNeDTM,https://api.spotify.com/v1/audio-analysis/2gFXQQ7dDY4lquHpUNeDTM,276427,4,Debris,Faces,10648,2023-12-07 20:51:00
0.307,0.547,5,-10.286,0,0.032,0.00606,0.008,0.0775,0.579,97.644,audio_features,7Ihi6UcJKndJKlsm0A4hjZ,spotify:track:7Ihi6UcJKndJKlsm0A4hjZ,https://api.spotify.com/v1/tracks/7Ihi6UcJKndJKlsm0A4hjZ,https://api.spotify.com/v1/audio-analysis/7Ihi6UcJKndJKlsm0A4hjZ,395707,4,Wede Harer Guzo,Hailu Mergia,93886,2023-12-07 20:51:00
0.307,0.547,5,-10.286,0,0.032,0.00606,0.008,0.0775,0.579,97.644,audio_features,7Ihi6UcJKndJKlsm0A4hjZ,spotify:track:7Ihi6UcJKndJKlsm0A4hjZ,https://api.spotify.com/v1/tracks/7Ihi6UcJKndJKlsm0A4hjZ,https://api.spotify.com/v1/audio-analysis/7Ihi6UcJKndJKlsm0A4hjZ,395707,4,Wede Harer Guzo,Hailu Mergia,301883,2023-12-07 20:59:00
0.321,0.275,7,-14.645,0,0.0311,0.987,0.892,0.139,0.284,82.174,audio_features,0feAWJwUTkLVcTIhYx473T,spotify:track:0feAWJwUTkLVcTIhYx473T,https://api.spotify.com/v1/tracks/0feAWJwUTkLVcTIhYx473T,https://api.spotify.com/v1/audio-analysis/0feAWJwUTkLVcTIhYx473T,224720,4,Yefkir Engurguro - Mixed,Hailu Mergia,77976,2023-12-07 21:01:00
0.51,0.705,10,-10.835,1,0.0448,0.418,0.0,0.12,0.854,122.582,audio_features,6hHpuL1U1F5VlScTmp8mVK,spotify:track:6hHpuL1U1F5VlScTmp8mVK,https://api.spotify.com/v1/tracks/6hHpuL1U1F5VlScTmp8mVK,https://api.spotify.com/v1/audio-analysis/6hHpuL1U1F5VlScTmp8mVK,166800,4,How Can a Poor Man Stand Such Times and Live?,Ry Cooder,10519,2023-12-07 21:02:00
0.648,0.495,2,-9.105,0,0.0391,0.703,0.82,0.0585,0.835,121.74,audio_features,6ITR0I9004oWF7i5CfgQMz,spotify:track:6ITR0I9004oWF7i5CfgQMz,https://api.spotify.com/v1/tracks/6ITR0I9004oWF7i5CfgQMz,https://api.spotify.com/v1/audio-analysis/6ITR0I9004oWF7i5CfgQMz,279949,4,Bodas de Oro (feat. Rubén González & Jesús Ramos),Buena Vista Social Club,45928,2023-12-07 21:02:00
0.86,0.488,9,-13.531,0,0.0347,0.0534,0.834,0.103,0.782,96.093,audio_features,7zwWMJUV62QNNLz15hrWZl,spotify:track:7zwWMJUV62QNNLz15hrWZl,https://api.spotify.com/v1/tracks/7zwWMJUV62QNNLz15hrWZl,https://api.spotify.com/v1/audio-analysis/7zwWMJUV62QNNLz15hrWZl,309160,4,Slabo Day,Peter Green,4196,2023-12-07 21:02:00
0.688,0.48,9,-14.816,1,0.0337,0.127,0.0349,0.0855,0.748,98.938,audio_features,4e4A5W5a5ioa8zux0pGbIN,spotify:track:4e4A5W5a5ioa8zux0pGbIN,https://api.spotify.com/v1/tracks/4e4A5W5a5ioa8zux0pGbIN,https://api.spotify.com/v1/audio-analysis/4e4A5W5a5ioa8zux0pGbIN,144587,4,Run Me Down,The Notting Hillbillies,25613,2023-12-07 21:03:00
