track_id,artist,track,album_id,imgUrl
5GU8jHiyLMxTL25vm8GQHy,Premiata Forneria Marconi,Celebration,4sGttqZGNiwEn39ACrODLR,https://i.scdn.co/image/ab67616d00004851461adb93745fcd0ff126cf0b
62LMgHQvo7JmH1TYbnqJyj,Masayoshi Takanaka,SUNDROPS,0vwbjXHNUq65nNaz2Vxjmd,https://i.scdn.co/image/ab67616d00004851e45429960f838f817227516a
0fuLT4IyhmLbbrKPqJqE80,Stanley Clarke,School Days,5vudFxURDDY2t5CtSUfu2h,https://i.scdn.co/image/ab67616d00004851562466bb4b3278275b17ed31
7hgTD3nmWLbF58Rsugc27d,Masayoshi Takanaka,BREEZIN',20ku6CzcC5hFmNxoCaOzzJ,https://i.scdn.co/image/ab67616d00004851863f4540e18c97fd196d1116
0b5grG12cyuHS5S2q2OO5p,Jasper van't Hofs Pili Pili,Pili Pili - New Version,4HYasSwmJ8vpHZLmA2KcKT,https://i.scdn.co/image/ab67616d00004851d9cee97716098442cdae0144
7x55X0JW8JHz7alDVUG5FH,Raïna Raï,Zina,4TmTq4AWcssjcQTgEPgDZF,https://i.scdn.co/image/ab67616d000048516c5b39180fdf413565a06add
0I0ufvHHGf1nVyrPv5ObeO,Cheikha Rimitti,AOULIDI,1wLqe5wbNXHrFSaXRyUGpy,https://i.scdn.co/image/ab67616d0000485134f0472a8ebfb7de4b37e1e9
5Tdnb9tcZnVfNeZ7zXOQEw,Djamel Laroussi,Ahoualik,5wAXR3qkrP7fmy5k8fP7lQ,https://i.scdn.co/image/ab67616d000048515b7d5b0f81e4364a280b4a3a
6Hyt6tjMs7CIvysRKFNSQZ,Cheikha Rimitti,NAKHLA,4pUoU89OnJtWvqJiREjaV5,https://i.scdn.co/image/ab67616d000048514ceea8ab2165b476dcd36c78
5vtBcW57CCBNfeORjIhWzy,Raïna Raï,Zahri Ouine,4TmTq4AWcssjcQTgEPgDZF,https://i.scdn.co/image/ab67616d000048516c5b39180fdf413565a06add
0NCsVcT2hl5mE1pu6MqsAo,Hamid El Kasri,Ya moulana,7581mKSIQYjCi1PDIYt1iy,https://i.scdn.co/image/ab67616d0000485101b58256af48df54d30c1610
77PO75u0E7b5sBduCwcC5a,Lemchaheb,Maskhaou befraki,1354vsvbK7dXrRGk72Miev,https://i.scdn.co/image/ab67616d0000485196a111e00e27d8614a61408c
1yrdToqzWM1IphcfF902wM,Jil Jilala,Al Aar Abouya,2MyQ9gEwgzb1lAFmAZWVzd,https://i.scdn.co/image/ab67616d000048513639fc06768304fdfaf66436
4XjD0U41aluU6VHpAA4mZh,Hamid Baroudi,Sidi,3ce3OUOJdhe09xmsBv9eIv,https://i.scdn.co/image/ab67616d0000485118635472d00f04cf2d65883e
6SFcHMvepkdwjqxJXdacEc,Hoba Hoba Spirit,Gnawa Blues,1fgOOjL8zotSrRPalybYDG,https://i.scdn.co/image/ab67616d00004851816b6c8982df9fb4911f59d3
5wBN54CpRPRF1b550FmxUZ,Raïna Raï,Chabba,72GDaCyamCxMqvrPduf5VH,https://i.scdn.co/image/ab67616d00004851863ad31910348daef65d4a16
61YP7qTlKyXmU49IgeXDQL,Lamchaheb,Eddenya,5ISeCo3gUvK2Ws66V3e2nu,https://i.scdn.co/image/ab67616d000048516fb340cf55b26ca404aa12a7
0j0H89PNXFvFQKvdrBIE0f,Hamid Baroudi,African Soul,0Y0bEGAD1vkKyeRj2S4tIP,https://i.scdn.co/image/ab67616d00004851b45411014766de87c08aa739
4bcyZfaAWCN5SwJgYToxkN,John Scofield,A Go Go,08JMKtDS0StcwDUgdxKIw3,https://i.scdn.co/image/ab67616d00004851b65072bd44ff8f6a9b9e5eaa
4PJOwnZaZec8a7bvt98lvL,Jean-Luc Ponty,Mirage,7Der8eY3aiNi3cieeMBRFB,https://i.scdn.co/image/ab67616d000048514b5090050309c67110e2640a
6hipqU5v9PM00zWVHscDUE,Masayoshi Takanaka,AN INSATIABLE HIGH,0vwbjXHNUq65nNaz2Vxjmd,https://i.scdn.co/image/ab67616d00004851e45429960f838f817227516a
0vmzssEYl0G5RTZX3PFfgP,Masayoshi Takanaka,SAMBA PATI,20ku6CzcC5hFmNxoCaOzzJ,https://i.scdn.co/image/ab67616d00004851863f4540e18c97fd196d1116
2XClue0OiR8tBFuObNCvZ0,Jefferson Airplane,Rejoyce,4YYeywv0sLkLAGbJuKJIdi,https://i.scdn.co/image/ab67616d00004851d52b84244d0d1c68bd443d0d
4yFM6VkpHJcVlLi6BUG7Ea,Shigeru Suzuki,パッション・フラワー,6PnbwR4pgQQZDrLUdw6Kc7,https://i.scdn.co/image/ab67616d00004851a7177b1d4c69494024e02579
6zm0ZmkWkW91PSzbSCsTPs,Khaled,Liah Liah,5vp5VVCujQe9SmpSaD4uEL,https://i.scdn.co/image/ab67616d000048517e2bd1ddeb38a0e50bdb516b
2ZqEZn7U6lpHHH25NjNpy0,Jil Jilala,Kouna Kountou,4hR7agOoEwjK1uvNnwWEhx,https://i.scdn.co/image/ab67616d00004851ad29601e6b2d1ffbe55455ca
5fXL2oKpHbWB9wEdmizUoC,Hamid El Kasri,Al Wali,6Yd2PD3rtw4N7JYM2OPgk0,https://i.scdn.co/image/ab67616d00004851d5eac8cdc77b07c75886243c
0MQNmRSCgCxQHQXJTSApo0,Khaled,El Marsem,2RSFdsb8zpkajgGx14LsZG,https://i.scdn.co/image/ab67616d00004851c5eeef511e1866ca8c01003e
1SpwSr3NcCzyzlX8kBYb7e,Raïna Raï,Chouli - Live,4QEtW6NHTzCV3y5Xptm1SC,https://i.scdn.co/image/ab67616d00004851d33e1140442ad89a67e164fd
1y76Hl0nXEOYBf4C9rl5rf,CASIOPEA,"ドミノ・ライン - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982",2yvR4wVM1XLEKVad6F3ja9,https://i.scdn.co/image/ab67616d000048517423952f612534ca9a341421
10kVwPSRjUYja0EtdqmXHe,Hank Mobley,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,731OW49heGHCMrMOREHYlY,https://i.scdn.co/image/ab67616d000048518d277396016ea9ea46d55ce0
